Course,DayOfWeek,TimeSlot,AttendanceRate
DS,Friday,09:00,99.10855985424396
MFA,Monday,13:00,76.18156369258357
DS,Wednesday,10:00,73.5692406604728
DS,Wednesday,10:00,85.56770967717318
DS,Tuesday,12:00,98.28715797600185
OOP,Tuesday,12:00,84.94305687222241
OOP,Tuesday,12:00,97.54393875116969
IoT,Friday,11:00,71.69093272432889
IoT,Tuesday,11:00,87.4034454113227
OOP,Friday,12:00,86.51946481617813
MFA,Friday,10:00,71.86310611316243
OOP,Tuesday,09:00,71.16045101604074
DS,Monday,09:00,94.7405405843706
DBMS,Thursday,13:00,92.14739895962862
MFA,Wednesday,12:00,88.17584059599676
MFA,Friday,11:00,89.80599215028204
DS,Monday,12:00,88.24704231433319
MFA,Wednesday,12:00,70.89084855436235
IoT,Thursday,09:00,80.67014268754055
MFA,Tuesday,09:00,93.29609564643675
DBMS,Tuesday,10:00,94.19076471092859
MFA,Tuesday,10:00,83.6944889413951
IoT,Monday,13:00,95.90082173057036
IoT,Wednesday,13:00,75.01524306466217
OOP,Tuesday,11:00,91.97605739317915
IoT,Thursday,11:00,95.30578761087959
DBMS,Friday,11:00,70.70479204800644
OOP,Friday,13:00,78.57496892309109
MFA,Tuesday,12:00,77.75453294250764
MFA,Monday,12:00,99.02498048152174
DS,Friday,13:00,88.29405236237
DS,Friday,09:00,89.00481739247817
DS,Monday,10:00,80.46165997461326
OOP,Tuesday,11:00,70.90298297631479
DS,Friday,11:00,70.05396959085603
OOP,Friday,11:00,74.16517460218824
MFA,Monday,10:00,76.27772685916193
DS,Thursday,10:00,85.67011111973233
MFA,Friday,09:00,81.054271574186
IoT,Monday,13:00,80.70140490498717
IoT,Friday,11:00,74.95647802829095
DBMS,Monday,13:00,84.1784870963304
DS,Thursday,10:00,89.64186367583588
OOP,Thursday,13:00,76.3666556578906
MFA,Friday,13:00,85.53861912327379
DS,Friday,12:00,74.51888715684272
OOP,Tuesday,10:00,73.71579604521305
DBMS,Friday,09:00,97.56352563246335
DS,Monday,10:00,87.58485294052902
MFA,Monday,09:00,86.69209907970533
OOP,Tuesday,11:00,77.77366577094658
DS,Tuesday,13:00,86.02539260101216
IoT,Monday,10:00,87.62060655652257
OOP,Tuesday,12:00,95.67517663567028
DBMS,Monday,10:00,89.84707950891695
MFA,Friday,09:00,93.15645062607794
DBMS,Thursday,10:00,70.28209318278527
DS,Tuesday,11:00,78.05979292881575
OOP,Thursday,12:00,93.09187720330577
OOP,Thursday,13:00,82.49920571148864
MFA,Wednesday,12:00,80.12789488600906
OOP,Friday,10:00,99.64485791601014
DS,Thursday,13:00,89.42495069179441
MFA,Thursday,09:00,87.9144251068035
IoT,Friday,11:00,72.22414104823326
IoT,Monday,09:00,70.80393972954042
DS,Wednesday,13:00,73.2821455155678
IoT,Wednesday,09:00,83.96352660459308
MFA,Friday,13:00,83.85008015730737
DS,Friday,11:00,82.0761714449931
IoT,Friday,12:00,90.36759243748827
MFA,Friday,13:00,97.04659984212566
IoT,Tuesday,12:00,79.23439599305145
IoT,Wednesday,12:00,87.05192612891173
OOP,Monday,11:00,75.77593262260082
DS,Thursday,11:00,70.27511218042785
IoT,Monday,13:00,81.56595179537676
DBMS,Tuesday,11:00,76.21753298229926
OOP,Wednesday,13:00,70.72103446530811
DBMS,Thursday,11:00,94.29124667167827
DBMS,Wednesday,12:00,94.62874463894163
IoT,Wednesday,10:00,81.08449814030554
OOP,Thursday,11:00,71.52779430664253
DBMS,Monday,11:00,81.13704368673997
DS,Monday,13:00,75.68626404736924
DBMS,Wednesday,12:00,88.07116988531092
DS,Friday,12:00,98.8994077049588
DBMS,Wednesday,13:00,73.08767724134678
OOP,Friday,12:00,87.2576382465922
MFA,Wednesday,13:00,82.46851292345308
IoT,Wednesday,11:00,74.91929856849991
OOP,Tuesday,12:00,91.66590722150534
MFA,Friday,09:00,89.40828430428991
IoT,Wednesday,09:00,72.23560516476006
OOP,Wednesday,10:00,87.66336975666991
DBMS,Tuesday,11:00,84.18284855269962
DBMS,Wednesday,13:00,95.6098999540918
IoT,Monday,11:00,87.74317203400777
MFA,Tuesday,11:00,93.20140392962583
DBMS,Tuesday,11:00,82.5593892577946
DS,Thursday,10:00,77.93383074558493
IoT,Thursday,13:00,73.04370570615565
OOP,Thursday,10:00,95.16924848225403
DBMS,Friday,09:00,71.56545105344804
MFA,Friday,09:00,99.55375589384127
OOP,Friday,09:00,97.45879679902025
DBMS,Tuesday,13:00,94.20614942574025
MFA,Thursday,12:00,87.11853240091
DS,Thursday,11:00,94.13533650253623
OOP,Tuesday,11:00,91.33816304331911
DBMS,Tuesday,11:00,94.09353468452065
MFA,Friday,13:00,98.06898295505704
IoT,Wednesday,10:00,90.9494972266387
IoT,Thursday,11:00,91.20662428779491
MFA,Monday,12:00,87.53548861493434
DS,Thursday,10:00,79.2857799093954
DS,Wednesday,12:00,72.80065073741626
DS,Wednesday,12:00,96.12693774670882
DBMS,Friday,11:00,80.97692985602319
MFA,Thursday,13:00,77.37946039903582
MFA,Tuesday,10:00,91.19721819560249
MFA,Tuesday,13:00,90.09198705106057
OOP,Tuesday,09:00,84.76185979224341
OOP,Wednesday,09:00,97.29852254971419
IoT,Thursday,10:00,87.61174277970642
IoT,Tuesday,09:00,73.26489664641456
IoT,Thursday,10:00,95.53421488532932
DBMS,Tuesday,09:00,90.86354431856753
DS,Monday,10:00,95.33292943730171
MFA,Tuesday,13:00,87.78383528808322
MFA,Friday,11:00,79.41663698118892
DS,Monday,11:00,75.6882954918891
OOP,Friday,09:00,74.133360496774
IoT,Tuesday,09:00,82.3116883794669
OOP,Monday,11:00,79.08815374192162
OOP,Wednesday,13:00,85.89748169634093
IoT,Friday,12:00,79.71065785073189
DS,Friday,10:00,93.92323927735654
DBMS,Monday,10:00,90.94997069221287
MFA,Wednesday,12:00,89.63900907219605
OOP,Thursday,13:00,72.54240513954927
DS,Tuesday,09:00,80.12843625300937
DS,Friday,10:00,92.72356366022002
DBMS,Monday,13:00,93.71828832904727
DBMS,Wednesday,13:00,94.18235435097704
MFA,Tuesday,09:00,75.32728289766732
OOP,Tuesday,09:00,87.63742767859064
DS,Friday,13:00,79.67485537476355
MFA,Thursday,09:00,80.05183508867617
IoT,Thursday,10:00,99.72788167466376
OOP,Friday,11:00,71.38765575459513
MFA,Thursday,09:00,87.40823758984813
DS,Monday,11:00,75.63025660315068
IoT,Monday,13:00,75.59641888935685
MFA,Thursday,10:00,93.3015329662896
DS,Wednesday,12:00,94.93575344029954
IoT,Wednesday,13:00,85.51411199492316
OOP,Wednesday,10:00,82.94449186955264
OOP,Friday,13:00,99.74347580840188
MFA,Monday,11:00,82.93664174760075
OOP,Thursday,09:00,90.52837155768815
DS,Monday,11:00,80.43292607523595
IoT,Monday,11:00,82.81004511888679
DBMS,Thursday,13:00,72.1408540964576
OOP,Friday,11:00,76.37833650459186
OOP,Wednesday,09:00,93.83836469265954
IoT,Tuesday,10:00,74.67244325487961
DBMS,Wednesday,11:00,97.64301065298389
MFA,Tuesday,10:00,71.00814077703667
DS,Friday,12:00,81.67241097902226
IoT,Monday,13:00,78.40741493090313
DBMS,Thursday,09:00,84.4295282785919
DS,Tuesday,12:00,73.09975142206534
IoT,Friday,11:00,99.52271175861262
DS,Wednesday,09:00,85.12409399516342
OOP,Wednesday,12:00,95.79352586350123
OOP,Friday,12:00,95.8240917132486
DS,Thursday,09:00,86.83932473494536
DBMS,Tuesday,11:00,96.930196054398
MFA,Tuesday,10:00,90.33493205991796
DBMS,Monday,13:00,77.89811377479771
IoT,Tuesday,13:00,90.578909074459
MFA,Wednesday,09:00,75.52922060815669
OOP,Tuesday,13:00,91.145795846537
DS,Thursday,10:00,88.11539169839779
IoT,Wednesday,09:00,80.15221019825366
DS,Friday,11:00,85.98623623232196
DBMS,Thursday,13:00,96.73450711511653
DS,Thursday,11:00,92.99671732113174
MFA,Friday,12:00,79.97124783922705
DS,Monday,12:00,84.1330375962535
MFA,Tuesday,09:00,77.82727405198928
DS,Monday,10:00,95.12206562390158
DS,Tuesday,13:00,96.94671925655493
IoT,Monday,13:00,81.24864187204366
IoT,Tuesday,10:00,86.67126855127495
DS,Tuesday,10:00,72.72555691871237
DS,Thursday,10:00,95.97870231138775
MFA,Tuesday,13:00,88.07403716754916
MFA,Tuesday,13:00,88.23073692634877
DBMS,Wednesday,13:00,73.69079571845671
OOP,Thursday,12:00,91.27626980530533
DBMS,Monday,12:00,90.7515454993419
IoT,Friday,10:00,97.58203272993077
DBMS,Monday,09:00,84.3884357377691
DBMS,Tuesday,13:00,75.47250715355543
IoT,Wednesday,09:00,77.30169568209311
DS,Thursday,10:00,95.94764468811644
MFA,Monday,13:00,70.3430206459099
MFA,Thursday,12:00,77.96920605518554
MFA,Tuesday,12:00,73.53830125706263
DBMS,Thursday,13:00,94.589861355792
DS,Wednesday,12:00,99.0615512830833
DBMS,Friday,10:00,76.17227312497178
DS,Friday,11:00,98.93044430807853
DS,Wednesday,10:00,78.01220121961418
IoT,Monday,12:00,89.4814950855241
MFA,Wednesday,13:00,90.28838802831798
DS,Wednesday,10:00,88.5142976715187
DBMS,Monday,09:00,84.9735370825574
DBMS,Friday,12:00,79.33776171741964
DS,Thursday,10:00,83.35534737716635
OOP,Friday,10:00,90.90720399079673
IoT,Friday,09:00,89.46447649693974
OOP,Tuesday,11:00,95.34262869439827
MFA,Monday,10:00,83.1295671615828
MFA,Friday,12:00,98.97915585211096
DS,Wednesday,10:00,83.1975595269854
OOP,Tuesday,09:00,96.33487423970274
OOP,Tuesday,10:00,98.9532662530562
DBMS,Friday,12:00,82.88676006662058
MFA,Monday,13:00,77.4569410392372
MFA,Friday,10:00,91.74333148175525
DBMS,Wednesday,13:00,83.07383404866403
OOP,Monday,10:00,88.6736674292879
MFA,Thursday,11:00,98.58776903390863
DBMS,Friday,12:00,97.22155046221667
DBMS,Tuesday,10:00,99.25065069141456
IoT,Wednesday,13:00,82.08708212705483
IoT,Wednesday,09:00,71.56425255179008
MFA,Wednesday,09:00,79.26307438039788
MFA,Friday,09:00,97.36000802888553
IoT,Wednesday,13:00,77.68563380344702
IoT,Thursday,13:00,90.18794521231916
OOP,Friday,10:00,77.59477646410181
MFA,Thursday,10:00,90.78800034031364
DS,Wednesday,12:00,87.50527710744015
DS,Tuesday,09:00,88.39811066204217
DBMS,Thursday,11:00,71.42280617576368
DBMS,Friday,10:00,83.66836173824241
DS,Wednesday,11:00,77.36146543748397
DBMS,Tuesday,12:00,98.9930179363833
IoT,Wednesday,12:00,83.27578168007734
DS,Monday,12:00,99.78742517649624
OOP,Wednesday,11:00,85.01289514986496
IoT,Thursday,09:00,79.48011158534779
MFA,Wednesday,10:00,73.5588615436317
OOP,Tuesday,12:00,89.6099216150292
DS,Wednesday,12:00,80.11366203629102
DS,Friday,12:00,70.3124752054223
DS,Tuesday,12:00,91.44105802719561
DBMS,Tuesday,10:00,97.88185893527579
DS,Wednesday,10:00,84.36189699845798
MFA,Thursday,12:00,78.37992602224548
DBMS,Tuesday,09:00,92.05159497755213
DBMS,Wednesday,10:00,91.85908167835615
IoT,Tuesday,13:00,83.71243455133211
MFA,Monday,11:00,94.81135217142754
OOP,Wednesday,12:00,77.47234702779964
OOP,Wednesday,12:00,85.06637443157186
DS,Tuesday,12:00,87.0985710435954
MFA,Monday,09:00,99.12234114911638
DS,Wednesday,10:00,76.37825847001434
IoT,Tuesday,13:00,92.31470749860901
IoT,Thursday,10:00,78.1208688573706
IoT,Wednesday,09:00,81.37182851662503
OOP,Wednesday,13:00,90.62629401735626
OOP,Thursday,10:00,90.0920998856362
MFA,Thursday,13:00,76.15963777786492
DBMS,Tuesday,09:00,89.2234129022651
MFA,Thursday,09:00,71.41377547887522
DS,Monday,12:00,97.08404697353447
IoT,Friday,10:00,97.99871695679242
OOP,Thursday,11:00,82.08342215139082
MFA,Monday,10:00,84.83010495545982
MFA,Tuesday,10:00,89.5325217966605
DS,Friday,12:00,93.65798288523119
DS,Thursday,13:00,70.09846368343003
MFA,Thursday,12:00,91.52016504929134
IoT,Friday,11:00,78.63223217051704
DS,Thursday,09:00,80.55311914854913
IoT,Wednesday,11:00,96.68600663898229
MFA,Tuesday,10:00,97.14097531602378
IoT,Wednesday,11:00,78.85185408796046
IoT,Friday,12:00,71.89720371089764
DS,Thursday,12:00,85.82589577195476
OOP,Tuesday,10:00,99.37962694340303
MFA,Wednesday,10:00,85.86234952859076
OOP,Thursday,11:00,87.22746979756863
IoT,Friday,10:00,98.80593162965579
IoT,Monday,11:00,93.30067799185748
DS,Thursday,12:00,79.84745088385591
DBMS,Thursday,13:00,90.99060635173625
DBMS,Thursday,10:00,73.5812396926328
OOP,Friday,12:00,82.78053254333794
IoT,Tuesday,13:00,91.10000982340695
OOP,Tuesday,12:00,94.49781815378722
IoT,Tuesday,10:00,75.43412934086847
DBMS,Monday,12:00,99.30450648354054
MFA,Wednesday,10:00,93.81107548698361
DS,Wednesday,12:00,85.05884940892412
IoT,Wednesday,11:00,84.00192677072592
MFA,Monday,10:00,88.04506236391148
OOP,Tuesday,09:00,84.70939575879996
IoT,Friday,12:00,87.19855337106259
MFA,Thursday,13:00,91.02583592847952
DBMS,Thursday,12:00,85.37020025519055
DBMS,Tuesday,11:00,73.80823078176807
DS,Monday,10:00,92.49429318141878
OOP,Friday,11:00,75.05847694736845
MFA,Monday,12:00,93.24195655771054
MFA,Wednesday,11:00,92.19391579923457
MFA,Thursday,09:00,89.10479658921633
DBMS,Monday,11:00,78.71326672297926
MFA,Monday,10:00,80.30600000286589
DBMS,Wednesday,09:00,77.59430713535846
DBMS,Tuesday,09:00,97.6136783163819
DS,Thursday,09:00,79.65398181267526
DS,Thursday,11:00,98.16210394709378
DS,Friday,12:00,84.85988864459006
DBMS,Monday,11:00,88.05933823506993
IoT,Monday,10:00,95.35348358224182
DBMS,Monday,09:00,97.73310661106994
DS,Tuesday,12:00,81.50918624730015
MFA,Wednesday,10:00,98.77046859584789
DBMS,Thursday,09:00,99.90986721588617
DS,Wednesday,12:00,84.76783688336178
DS,Monday,11:00,77.35846862467707
IoT,Friday,10:00,93.70648352101782
DS,Thursday,11:00,90.08419411002622
DBMS,Wednesday,11:00,86.18967189939363
DS,Friday,13:00,80.65489190210414
MFA,Thursday,11:00,97.7962707842045
IoT,Thursday,13:00,70.10594066049805
DS,Wednesday,09:00,99.25806364260235
IoT,Thursday,13:00,90.27905122714908
DS,Tuesday,09:00,91.62159186103689
DS,Friday,13:00,84.89967000712345
OOP,Friday,09:00,77.27435681140457
IoT,Friday,10:00,82.7726208316023
MFA,Tuesday,10:00,98.25312981537957
OOP,Monday,11:00,75.87171928448218
DS,Tuesday,10:00,77.52340198811592
DBMS,Friday,12:00,89.96865812572175
DBMS,Friday,09:00,87.76260270542888
DBMS,Friday,10:00,79.59273878946296
MFA,Tuesday,10:00,94.82811560953182
DS,Thursday,12:00,84.11367665931539
DS,Friday,13:00,70.633967317583
MFA,Monday,11:00,99.21563377585842
MFA,Friday,11:00,98.9131109663741
DS,Wednesday,11:00,97.44909443666572
MFA,Friday,10:00,82.1058524528339
OOP,Monday,11:00,79.65298185320272
OOP,Tuesday,09:00,97.76761684367092
DBMS,Friday,09:00,93.82231443365235
MFA,Thursday,11:00,76.58985744879064
OOP,Friday,13:00,87.36197825369976
DS,Wednesday,13:00,72.30428649720612
DBMS,Tuesday,11:00,82.86463676757994
DS,Monday,11:00,95.44601550840582
IoT,Thursday,11:00,77.59496592159064
IoT,Thursday,13:00,95.24396596545596
DS,Tuesday,09:00,95.08672586739702
IoT,Thursday,10:00,98.44912459997857
DBMS,Wednesday,10:00,94.95572347209381
IoT,Friday,12:00,71.02542450225668
MFA,Monday,13:00,75.38362630234265
DBMS,Thursday,12:00,84.08655894611826
DBMS,Thursday,13:00,95.73213587369044
OOP,Monday,09:00,71.71422902546304
OOP,Friday,11:00,91.6997169402739
DBMS,Tuesday,11:00,77.27533607884544
MFA,Thursday,13:00,89.83316700248352
IoT,Tuesday,13:00,91.85122550797689
OOP,Monday,10:00,99.20542664459867
DBMS,Friday,09:00,99.2925304055358
MFA,Wednesday,12:00,93.2641668759282
IoT,Thursday,13:00,96.63111748603139
MFA,Friday,13:00,96.85914386715065
DS,Thursday,11:00,94.98947904776064
MFA,Thursday,12:00,82.40770781273336
DS,Thursday,10:00,98.85057054687425
DS,Monday,12:00,89.72709189544936
DS,Friday,13:00,94.79686197544402
MFA,Thursday,12:00,82.16539637632472
DBMS,Monday,10:00,73.29820115983257
OOP,Monday,11:00,79.38299494096172
MFA,Monday,12:00,87.70370523747066
IoT,Thursday,10:00,84.8762806149982
MFA,Thursday,10:00,72.5040891861849
IoT,Tuesday,13:00,82.27185981110783
DBMS,Monday,13:00,94.63405410127967
DS,Thursday,09:00,87.84821613251538
DBMS,Wednesday,11:00,81.11701573006506
DBMS,Wednesday,13:00,99.41909504909104
MFA,Wednesday,10:00,82.26909586270712
DBMS,Monday,11:00,75.70858934026953
DBMS,Thursday,10:00,78.89960254819007
MFA,Friday,10:00,74.5395571854151
DS,Wednesday,11:00,80.68917557421989
DS,Monday,10:00,92.98741914951029
MFA,Wednesday,11:00,82.88420237505419
DBMS,Wednesday,13:00,88.7861642118994
DS,Monday,12:00,99.15634785206748
IoT,Tuesday,10:00,75.41190611061172
DS,Friday,10:00,92.43636361570385
IoT,Tuesday,11:00,70.69167336952391
DS,Wednesday,10:00,83.40612829763589
DS,Friday,13:00,94.81382733911083
DS,Friday,09:00,99.73801604039589
DS,Monday,13:00,93.29976391905389
DBMS,Thursday,13:00,91.32498823465565
OOP,Wednesday,09:00,80.90019597705917
DBMS,Thursday,10:00,76.36172150024976
OOP,Wednesday,10:00,70.61292471560064
OOP,Tuesday,10:00,76.33372938794176
DBMS,Wednesday,10:00,94.5124508804438
DS,Wednesday,09:00,80.31260691885988
IoT,Friday,10:00,99.21564031107556
DBMS,Monday,12:00,94.06502798530224
DS,Wednesday,09:00,97.93835162307653
MFA,Thursday,10:00,77.59763449764299
MFA,Friday,11:00,94.14868863019026
IoT,Monday,12:00,96.68780521559675
DBMS,Thursday,13:00,72.49739425287729
MFA,Monday,12:00,90.18981065205581
DBMS,Wednesday,09:00,75.58479956952023
OOP,Monday,13:00,99.18312496216029
MFA,Wednesday,11:00,97.94144108367708
OOP,Thursday,10:00,99.20326880689109
IoT,Monday,12:00,88.58124883687874
OOP,Tuesday,10:00,80.98491089328562
OOP,Monday,09:00,77.56995591890076
IoT,Thursday,11:00,84.59995642976159
IoT,Monday,10:00,87.25189960015712
IoT,Wednesday,09:00,75.24880883756082
MFA,Thursday,12:00,88.87789113976181
DBMS,Wednesday,13:00,79.98614988681021
IoT,Monday,12:00,97.4117983730815
DBMS,Wednesday,12:00,71.69602946095114
DBMS,Tuesday,09:00,84.17061421460032
MFA,Thursday,09:00,95.60345149627474
DS,Wednesday,11:00,70.60789535946572
OOP,Friday,13:00,91.89991455310934
IoT,Tuesday,11:00,99.81401985238949
DS,Tuesday,09:00,89.45844422502249
OOP,Wednesday,10:00,82.216353764934
DBMS,Wednesday,11:00,72.55863395073457
OOP,Monday,10:00,93.16374356334788
DBMS,Friday,13:00,95.98242405223263
IoT,Monday,09:00,72.41212246662302
OOP,Monday,11:00,78.49389779972752
IoT,Tuesday,09:00,99.60370791101255
MFA,Thursday,10:00,95.73829713264232
DS,Thursday,11:00,87.10626091802479
DS,Thursday,09:00,74.54983256630308
IoT,Wednesday,10:00,99.51453744349791
DS,Thursday,12:00,73.14771116650729
DS,Wednesday,12:00,88.7990357009826
IoT,Tuesday,12:00,90.06529218630808
DS,Friday,10:00,92.76766270353748
DS,Thursday,13:00,77.75483013563861
OOP,Friday,11:00,94.67450964573814
MFA,Tuesday,09:00,96.51633021141018
DS,Monday,13:00,73.36661192956393
DS,Monday,09:00,96.31799418803223
DBMS,Monday,12:00,84.6930222669479
OOP,Friday,10:00,97.99143953986115
DS,Thursday,10:00,89.40429491080707
DS,Tuesday,10:00,72.1729611078154
OOP,Tuesday,12:00,92.7418058951715
DS,Wednesday,13:00,82.56098635063708
MFA,Thursday,10:00,84.7724049830974
DBMS,Tuesday,11:00,72.1928512155332
OOP,Monday,13:00,70.79201440084564
MFA,Friday,09:00,86.90133414438607
OOP,Tuesday,13:00,77.41278708532789
MFA,Monday,09:00,73.16607502838134
DBMS,Monday,12:00,92.52547011390752
DBMS,Monday,10:00,72.42305592827324
DBMS,Wednesday,11:00,78.16953377671982
DBMS,Thursday,11:00,76.68491070456834
IoT,Friday,12:00,85.79010650211173
IoT,Thursday,13:00,80.78172152849092
DBMS,Tuesday,13:00,88.46864991051379
IoT,Monday,10:00,78.03138436694125
DBMS,Thursday,10:00,82.63924187611627
OOP,Thursday,09:00,87.63136943100673
OOP,Monday,13:00,97.09423932841328
MFA,Tuesday,13:00,89.46026200533856
DBMS,Thursday,09:00,70.4406437669456
OOP,Thursday,12:00,71.2042626879515
MFA,Monday,09:00,72.23668791239356
IoT,Friday,10:00,95.72586745905545
IoT,Tuesday,09:00,77.7093372943912
DS,Thursday,12:00,98.0604620250175
DS,Monday,09:00,97.46382608047406
DBMS,Friday,10:00,89.81431255247026
MFA,Tuesday,09:00,83.226621675877
DS,Friday,12:00,84.2373507991015
IoT,Friday,13:00,95.54311169103495
MFA,Thursday,09:00,70.08014977674523
IoT,Wednesday,13:00,86.57002588035088
DBMS,Thursday,11:00,88.78537533296463
OOP,Wednesday,10:00,98.1711861597112
IoT,Tuesday,12:00,81.97004966293963
MFA,Tuesday,09:00,98.53380397907009
MFA,Friday,12:00,96.60887448022987
MFA,Thursday,10:00,97.46722062751032
DS,Friday,10:00,97.2298204968305
OOP,Tuesday,10:00,97.69389867169438
MFA,Monday,09:00,70.57647518817184
DS,Thursday,09:00,81.58382395456704
IoT,Thursday,12:00,77.72595227972333
IoT,Monday,10:00,97.80737153165134
OOP,Tuesday,10:00,75.01778446492771
DBMS,Tuesday,11:00,81.47340086794777
DBMS,Friday,09:00,83.55009839636219
OOP,Wednesday,12:00,91.19036971206037
IoT,Tuesday,10:00,70.65660533457705
DBMS,Friday,10:00,80.90584156618834
DBMS,Wednesday,12:00,75.0471209866457
DBMS,Wednesday,10:00,90.04423980695852
IoT,Friday,11:00,82.9517986743329
MFA,Tuesday,12:00,74.71997435380622
IoT,Wednesday,10:00,75.5974882685928
DS,Thursday,12:00,88.07228147464333
IoT,Friday,09:00,71.5581311948221
DS,Friday,11:00,82.25390183057048
DBMS,Thursday,12:00,80.10094951756625
OOP,Monday,10:00,92.12520650580348
DS,Friday,12:00,78.75828352907011
DS,Friday,09:00,93.10031654017014
IoT,Monday,12:00,94.3185513825794
DBMS,Wednesday,12:00,75.46575259207657
IoT,Friday,11:00,73.5522014304821
IoT,Monday,10:00,72.74761327705475
DS,Tuesday,11:00,96.41620518166786
DS,Thursday,12:00,70.66477909713176
IoT,Thursday,11:00,72.86656942989637
DS,Monday,12:00,99.13519530660699
MFA,Monday,11:00,87.43280433831343
OOP,Wednesday,10:00,86.36409319501473
MFA,Tuesday,10:00,91.09269551457375
MFA,Friday,11:00,89.66570249721026
DBMS,Friday,10:00,71.01556525155011
OOP,Friday,10:00,87.24482620639418
OOP,Friday,13:00,82.09776504483716
MFA,Thursday,11:00,73.20438374840256
MFA,Wednesday,13:00,82.43166866023763
DBMS,Tuesday,11:00,98.9279453398222
IoT,Thursday,10:00,77.37440399012239
DS,Thursday,11:00,97.87241909120456
DS,Monday,10:00,95.85157326230006
MFA,Monday,11:00,80.88789398125641
MFA,Thursday,12:00,94.58662570950654
DBMS,Wednesday,09:00,77.06830956449926
MFA,Monday,13:00,97.81970567552851
MFA,Thursday,12:00,81.04072472704993
OOP,Tuesday,12:00,93.42469542268046
IoT,Thursday,09:00,75.52609215735065
DS,Monday,11:00,98.64303530456829
DBMS,Monday,11:00,87.35075725576728
MFA,Thursday,10:00,89.1582931947673
DS,Thursday,11:00,75.73918744241529
DS,Monday,13:00,79.76946816268912
IoT,Monday,11:00,98.65903772946209
IoT,Tuesday,10:00,86.37552212468296
MFA,Thursday,10:00,71.05935899271611
MFA,Tuesday,09:00,76.93838666275198
OOP,Tuesday,13:00,72.41853659462794
MFA,Thursday,09:00,88.03984487838275
IoT,Tuesday,12:00,87.55707749735446
DBMS,Monday,13:00,80.09825599579476
DBMS,Monday,10:00,97.62959393108436
OOP,Thursday,13:00,73.04065262442828
IoT,Tuesday,13:00,83.06594845621983
IoT,Wednesday,13:00,99.6090048063528
DBMS,Thursday,11:00,83.6202142617686
DS,Wednesday,11:00,86.76557623400932
MFA,Wednesday,09:00,95.05567424435887
IoT,Wednesday,09:00,77.16154167426737
DS,Thursday,13:00,83.23307345785977
MFA,Tuesday,10:00,85.91466677562269
MFA,Monday,09:00,80.51206946688262
OOP,Friday,13:00,80.8424773589861
OOP,Thursday,13:00,74.63756207847594
MFA,Thursday,12:00,85.13539451717801
DBMS,Tuesday,13:00,82.04949337759389
DS,Thursday,13:00,83.16077452928982
DBMS,Monday,09:00,89.49970372873666
DS,Thursday,12:00,85.92489537601541
DBMS,Monday,09:00,75.97571905918565
OOP,Thursday,12:00,98.29802448004101
OOP,Tuesday,12:00,82.76725869361363
OOP,Monday,11:00,75.01507042081457
DS,Tuesday,10:00,82.24768711061547
DBMS,Friday,13:00,75.44515858749868
MFA,Friday,13:00,96.26589127543073
DBMS,Tuesday,09:00,74.88504935152443
MFA,Friday,11:00,74.07189265770285
OOP,Thursday,10:00,86.06199340315787
OOP,Wednesday,12:00,80.28113128554654
DS,Friday,13:00,97.8058877112925
DS,Friday,12:00,91.03185968988885
IoT,Wednesday,10:00,93.54377071621502
DS,Thursday,09:00,78.81587706786412
DBMS,Thursday,10:00,78.94677475451999
DBMS,Tuesday,10:00,94.65304111714617
IoT,Friday,11:00,79.75143148490285
DS,Tuesday,12:00,73.273833020733
OOP,Monday,12:00,84.59025050770724
MFA,Friday,13:00,78.68860135823905
MFA,Monday,11:00,95.8005264778117
DBMS,Wednesday,09:00,78.13352220509609
DBMS,Wednesday,11:00,83.49929884570811
DBMS,Tuesday,12:00,70.22941451265662
MFA,Monday,11:00,71.93680451918327
DBMS,Friday,09:00,73.85323515393996
MFA,Tuesday,11:00,75.14318770106638
OOP,Thursday,10:00,90.29336799555944
DBMS,Wednesday,09:00,74.60650899567364
OOP,Friday,11:00,75.6281993851855
DBMS,Thursday,12:00,75.48700849992764
OOP,Friday,10:00,91.45145908938285
DBMS,Wednesday,11:00,91.45352659481573
MFA,Friday,10:00,74.62182770728047
DBMS,Tuesday,13:00,93.42310257649737
IoT,Wednesday,13:00,88.3626647405534
OOP,Monday,10:00,85.59018243222286
DS,Monday,13:00,79.6453198775238
OOP,Monday,12:00,78.93592470586343
DBMS,Thursday,13:00,96.04181110612426
DS,Tuesday,11:00,90.71428722976641
OOP,Thursday,09:00,99.08936565101493
DBMS,Friday,09:00,95.54941647324888
OOP,Friday,09:00,75.06008073947189
OOP,Wednesday,11:00,86.79438728671353
OOP,Thursday,13:00,70.0274356503847
MFA,Friday,09:00,82.39895634375037
OOP,Monday,10:00,72.75898799371605
IoT,Thursday,11:00,91.40195115835905
IoT,Friday,12:00,92.0159583673916
MFA,Friday,11:00,75.54567532130812
MFA,Tuesday,09:00,85.27079203826443
DBMS,Thursday,13:00,90.73120544596304
OOP,Wednesday,09:00,82.88552523301809
DS,Tuesday,12:00,74.59225605742824
MFA,Thursday,10:00,77.30596980394913
OOP,Tuesday,13:00,87.2606992592279
IoT,Thursday,12:00,82.20861468867838
IoT,Friday,09:00,76.40578400027162
DS,Thursday,12:00,87.9834776900676
DS,Thursday,10:00,87.0161259540038
IoT,Wednesday,11:00,95.42506471772681
